disease_name,url,title,question,answer
Benign keratosis-like lesions,https://my.clevelandclinic.org/health/diseases/21721-seborrheic-keratosis,Seborrheic Keratosis,How is seborrheic keratosis treated? (Benign keratosis-like lesions),"You should always have new skin growths clinically diagnosed to make sure they aren’t cancerous. Different kinds of skin growths can be hard to tell apart from each other. If your healthcare provider is in any doubt about your growth, they might want to remove it for biopsy.
If it is clearly a seborrheic keratosis, it won’t require any treatment. But you might want to have it removed if it becomes itchy or irritated or you don’t like the look of it. Your healthcare provider can remove it for you in the office using one of several common methods."
Benign keratosis-like lesions,https://my.clevelandclinic.org/health/diseases/21721-seborrheic-keratosis,Seborrheic Keratosis,What can I expect if I have seborrheic keratoses? (Benign keratosis-like lesions),"They may continue to grow at a slow pace. You may continue to grow new ones. They occasionally, but rarely, recede."
Benign keratosis-like lesions,https://my.clevelandclinic.org/health/diseases/21721-seborrheic-keratosis,Seborrheic Keratosis,What can I expect if I’ve had my seborrheic keratosis removed? (Benign keratosis-like lesions),A seborrheic keratosis that has been removed will not return. But you might grow a new one somewhere else.
Benign keratosis-like lesions,https://my.clevelandclinic.org/health/diseases/21721-seborrheic-keratosis,Seborrheic Keratosis,When should I see my healthcare provider about my seborrheic keratosis? (Benign keratosis-like lesions),"For the most part, you don’t have to worry about your seborrheic keratosis. However, you should see your healthcare provider if you notice:
* You have a new, unidentified growth.
* It’s itching, irritated or bleeding.
* An old seborrheic keratosis changed its appearance.
* Many growths suddenly develop in a short period."
Benign keratosis-like lesions,https://my.clevelandclinic.org/health/diseases/21721-seborrheic-keratosis,Seborrheic Keratosis,A note from Cleveland Clinic (Benign keratosis-like lesions),"Seborrheic keratosis is nothing to worry about, but you should have it diagnosed just to make sure it isn’t something else that could be more harmful. If you want to have it removed, there are a number of options available. Your healthcare provider can walk you through the pros and cons of each method and help you determine the best one for you, based on the nature and location of the growth. Seborrheic keratoses that are removed will not return, but you might get a new one somewhere else."
Benign keratosis-like lesions,https://www.webmd.com/skin-problems-and-treatments/seborrheic-keratosis,,Get wellness tips to help you live happier and healthier (Benign keratosis-like lesions),Subscribe
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,Seborrhoeic keratosis — extra information (Benign keratosis-like lesions),"Synonyms:
Basal cell papilloma, Senile wart, Senile hyperkeratosis, Keratosis senilis
Categories:
Lesions (benign)
ICD-10:
L82, L82.0, L57.0, L81.4, L82.1
ICD-11:
2F21.0, EJ20.1, 2F21.Y, EL10
SNOMED CT:
398838000, 403862005, 442348004, 446352002, 394727000, 403867004, 403865007, 403868009, 403864006, 403866008, 102606000, 254669003, 403869001, 403870000, 394728005, 733894009, 403198004, 72100002
ADVERTISEMENT"
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,What is a seborrhoeic keratosis? (Benign keratosis-like lesions),"Seborrhoeic keratosis (American spelling - seborrheic keratosis) is also called SK, basal cell papilloma, senile wart, brown wart, wisdom wart, or barnacle. The descriptive term, benign keratosis, is a broader term that is used to include the following related scaly skin lesions:
* Seborrhoeic keratosis

Seborrhoeic keratosis
Seborrhoeic keratosis
Pigmented seborrhoeic keratosis"
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,Who gets seborrhoeic keratoses? (Benign keratosis-like lesions),"Seborrhoeic keratoses are extremely common. It has been estimated that over 90% of adults over the age of 60 years have one or more of them. They occur in males and females of all races, typically beginning to erupt in the 30s or 40s. They are uncommon under the age of 20 years."
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,What are the clinical features of seborrhoeic keratoses? (Benign keratosis-like lesions),"Seborrhoeic keratoses can arise on any area of skin, covered or uncovered, with the exception of palms and soles. They do not arise from mucous membranes.
Seborrhoeic keratoses have a highly variable appearance.
* Flat or raised papule or plaque
* 1 mm to several cm in diameter
* Skin coloured, yellow, grey, light brown, dark brown, black or mixed colours
* Smooth, waxy or warty surface
* Solitary or grouped in certain areas, such as within the scalp, under the breasts, over the spine or in the groin

They appear to stick on to the skin surface like barnacles.
Seborrhoeic keratosis
Seborrhoeic keratosis
Seborrhoeic keratosis"
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,Variants of seborrhoeic keratoses (Benign keratosis-like lesions),"Variants of seborrhoeic keratoses include:
* Inverted follicular keratosis
* Large cell acanthoma

Florid lesions of stucco keratoses on the ankle
Dermatosis papulosa nigra
Irritated seborrhoeic keratosis"
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,Complications of seborrhoeic keratoses (Benign keratosis-like lesions),"Seborrhoeic keratoses are not premalignant tumours. However:
* Skin cancer may by chance arise within or collide with a seborrhoeic keratosis."
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,How is a seborrhoeic keratosis diagnosed? (Benign keratosis-like lesions),"The diagnosis of seborrhoeic keratosis is often easy.
* A stuck-on, well-demarcated warty plaque
* Other similar lesions

The dominant histopathological features of seborrhoeic keratosis may be described as:
* Melanoacanthoma (deeply pigmented)
* Acanthotic
* Hyperkeratotic or papillomatous
* Adenoid or reticulated
* Clonal or nested
* Adamantinoid or mucinous
* Desmoplastic
* Irritated."
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,What is the treatment for seborrhoeic keratoses? (Benign keratosis-like lesions),"An individual seborrhoeic keratosis can easily be removed if desired. Reasons for removal may be that it is unsightly, itchy, or catches on clothing.
Methods used to remove seborrhoeic keratoses include:

All methods have disadvantages. Treatment-induced loss of pigmentation is a particular issue for dark-skinned patients. There is no easy way to remove multiple lesions on a single occasion."
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,How can seborrhoeic keratoses be prevented? (Benign keratosis-like lesions),How to prevent seborrhoeic keratoses is unknown.
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,Books about skin diseases (Benign keratosis-like lesions),ADVERTISEMENT
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,Other recommended articles (Benign keratosis-like lesions),"ADVERTISEMENT
ADVERTISEMENT
ADVERTISEMENT
ADVERTISEMENT"
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,Join our newsletter (Benign keratosis-like lesions),Your email Your name Your profession Profession or specialty I am a dermatologist Primary care physician Other health professional Other (not health professional) Medical student or physician in training Patient or caregiver Marketing/media Join Now
Benign keratosis-like lesions,https://dermnetnz.org/topics/seborrhoeic-keratosis,**Seborrhoeic keratosis**,ABOUT (Benign keratosis-like lesions),"**IMPORTANT NOTICE:** DermNet does not provide a free online consultation service. If you have any concerns with your skin or its treatment, see a dermatologist for advice.
advertisement
advertisement
advertisement"
Benign keratosis-like lesions,https://www.mayoclinic.org/diseases-conditions/age-spots/symptoms-causes/syc-20352576,Endocarditis,Overview (Benign keratosis-like lesions),"Endocarditis is a life-threatening inflammation of the inner lining of the heart's chambers and valves. This lining is called the endocardium.
Endocarditis is usually caused by an infection. Bacteria, fungi or other germs get into the bloodstream and attach to damaged areas in the heart. Things that make you more likely to get endocarditis are artificial heart valves, damaged heart valves or other heart defects.
Without quick treatment, endocarditis can damage or destroy the heart valves. Treatments for endocarditis include medications and surgery."
Benign keratosis-like lesions,https://www.mayoclinic.org/diseases-conditions/age-spots/symptoms-causes/syc-20352576,Endocarditis,Endocarditis (Benign keratosis-like lesions),Endocarditis occurs when bacteria or other germs enter the bloodstream and travel to the heart. The germs then stick to damaged heart valves or damaged heart tissue.
Benign keratosis-like lesions,https://www.mayoclinic.org/diseases-conditions/age-spots/symptoms-causes/syc-20352576,Endocarditis,Symptoms (Benign keratosis-like lesions),"Symptoms of endocarditis can vary from person to person. Endocarditis may develop slowly or suddenly. It depends on the type of germs causing the infection and whether there are other heart problems.
Common symptoms of endocarditis include:
* Aching joints and muscles
* Chest pain when you breathe
* Fatigue
* Flu-like symptoms, such as fever and chills
* Night sweats
* Shortness of breath
* Swelling in the feet, legs or belly
* A new or changed whooshing sound in the heart (murmur)

Less common endocarditis symptoms can include:
* Unexplained weight loss
* Blood in the urine
* Tenderness under the left rib cage (spleen)
* Painless red, purple or brown flat spots on the soles bottom of the feet or the palms of the hands (Janeway lesions)
* Painful red or purple bumps or patches of darkened skin (hyperpigmented) on the tips of the fingers or toes (Osler nodes)
* Tiny purple, red or brown round spots on the skin (petechiae), in the whites of the eyes or inside the mouth"
